employee_id,year_month,org_unit,tasks,hours,velocity,quality_mean,on_time_ratio,customer_impact
440,2008-07,Finance,310,394.3,278,0.895,0.872,382
440,2008-08,Finance,310,328.9,252,0.853,0.916,437
440,2008-09,Finance,300,434.9,0,0.882,0.91,510
440,2008-10,Finance,310,513.9,494,0.891,0.926,242
440,2008-11,Finance,300,504.5,391,0.862,0.868,191
440,2008-12,Finance,310,486.0,251,0.896,0.919,590
440,2009-01,Finance,310,442.6,72,0.877,0.929,489
440,2009-02,Finance,280,317.8,154,0.862,0.845,175
440,2009-03,Finance,310,554.2,230,0.869,0.875,730
440,2009-04,Finance,300,317.3,397,0.916,0.91,369
440,2009-05,Finance,310,532.8,290,0.85,0.844,508
440,2009-06,Finance,300,595.0,127,0.877,0.928,485
440,2009-07,Finance,310,327.3,423,0.854,0.901,511
440,2009-08,Finance,310,417.3,282,0.934,0.879,404
440,2009-09,Finance,300,514.1,162,0.845,0.903,621
440,2009-10,Finance,310,509.2,489,0.862,0.922,502
440,2009-11,Finance,300,458.4,471,0.806,0.892,0
440,2009-12,Finance,310,313.8,102,0.835,0.906,222
440,2010-01,Finance,310,337.4,302,0.855,0.853,659
440,2010-02,Finance,280,291.7,215,0.861,0.91,548
440,2010-03,Finance,310,579.3,5,0.864,0.907,169
440,2010-04,Finance,300,378.7,27,0.989,0.893,364
440,2010-05,Finance,310,548.3,290,0.922,0.965,554
440,2010-06,Finance,300,512.6,286,0.808,0.93,484
440,2010-07,Finance,310,482.9,573,0.9,0.946,430
440,2010-08,Finance,310,468.7,220,0.816,0.834,222
440,2010-09,Finance,300,396.1,378,0.891,0.886,740
440,2010-10,Finance,310,466.5,339,0.884,0.938,497
440,2010-11,Finance,300,568.5,0,0.895,0.962,363
440,2010-12,Finance,310,496.1,209,0.767,0.855,204
440,2011-01,Finance,310,343.7,0,0.765,0.964,248
440,2011-02,Finance,280,308.9,399,0.869,0.904,583
440,2011-03,Finance,310,422.7,189,0.842,0.968,234
440,2011-04,Finance,300,503.7,168,0.881,0.906,330
440,2011-05,Finance,310,339.2,457,0.865,0.935,453
440,2011-06,Finance,300,341.9,222,0.882,0.913,438
440,2011-07,Finance,310,447.6,185,0.9,0.954,787
440,2011-08,Finance,310,516.4,173,0.837,0.917,721
440,2011-09,Finance,300,301.8,288,0.836,0.748,1004
440,2011-10,Finance,310,611.2,331,0.835,0.834,873
440,2011-11,Finance,300,326.0,81,0.821,0.89,501
440,2011-12,Finance,310,437.5,449,0.942,0.856,836
440,2012-01,Finance,310,521.7,60,0.877,0.89,479
440,2012-02,Finance,290,504.5,168,0.83,0.944,899
440,2012-03,Finance,310,414.6,268,0.867,0.905,740
440,2012-04,Finance,300,482.5,144,0.858,0.941,556
440,2012-05,Finance,310,400.6,210,0.811,0.868,421
440,2012-06,Finance,300,535.7,0,0.807,0.872,668
440,2012-07,Finance,310,619.7,222,0.841,0.897,631
440,2012-08,Finance,310,440.3,91,0.822,0.852,932
440,2012-09,Finance,300,437.8,228,0.925,0.919,128
440,2012-10,Finance,310,541.5,188,0.888,0.892,582
440,2012-11,Finance,300,399.3,211,0.826,0.991,147
440,2012-12,Finance,310,510.9,164,0.95,0.91,757
440,2013-01,Finance,310,386.0,140,0.825,0.924,289
440,2013-02,Finance,280,386.3,264,0.808,0.914,563
440,2013-03,Finance,310,423.5,122,0.881,0.877,507
440,2013-04,Finance,300,555.5,0,0.898,0.876,557
440,2013-05,Finance,310,366.5,167,0.85,0.853,698
440,2013-06,Finance,300,460.0,514,0.897,0.912,383
440,2013-07,Finance,310,557.4,230,0.858,0.888,780
440,2013-08,Finance,310,479.5,401,0.873,0.904,586
440,2013-09,Finance,300,554.1,129,0.852,0.906,470
440,2013-10,Finance,310,343.9,102,0.873,0.948,121
440,2013-11,Finance,300,518.3,349,0.843,0.934,748
440,2013-12,Finance,310,335.5,0,0.915,0.896,709
440,2014-01,Finance,310,400.8,180,0.898,0.882,925
440,2014-02,Finance,280,395.4,189,0.94,0.941,839
440,2014-03,Finance,310,466.6,142,0.892,0.845,761
440,2014-04,Finance,300,487.7,462,0.877,0.92,672
440,2014-05,Finance,310,311.5,193,0.749,0.887,741
440,2014-06,Finance,300,412.9,381,0.827,0.833,433
440,2014-07,Finance,310,340.3,638,0.923,0.904,293
440,2014-08,Finance,310,554.4,189,0.849,0.84,952
440,2014-09,Finance,300,501.2,381,0.943,0.843,660
440,2014-10,Finance,310,340.8,285,0.819,0.946,693
440,2014-11,Finance,300,432.0,164,0.843,0.849,335
440,2014-12,Finance,310,310.2,215,0.898,0.878,707
441,2005-01,Sales,310,497.1,175,0.628,0.936,781
441,2005-02,Sales,280,451.9,312,0.76,0.87,531
441,2005-03,Sales,310,330.4,654,0.799,0.854,1009
441,2005-04,Sales,300,330.3,599,0.781,0.858,811
441,2005-05,Sales,310,597.8,580,0.777,1.0,893
441,2005-06,Sales,300,332.2,514,0.827,0.941,613
441,2005-07,Sales,310,377.0,951,0.789,0.992,826
441,2005-08,Sales,310,453.2,528,0.734,0.938,602
441,2005-09,Sales,300,415.8,861,0.91,0.823,1220
441,2005-10,Sales,310,325.1,598,1.0,0.904,645
441,2005-11,Sales,300,304.9,631,0.778,0.91,24
441,2005-12,Sales,310,323.0,534,0.886,0.952,609
441,2006-01,Sales,310,508.5,852,0.718,0.792,486
441,2006-02,Sales,280,487.8,774,0.795,0.81,771
441,2006-03,Sales,310,321.5,536,0.839,0.916,720
441,2006-04,Sales,300,484.6,304,0.714,0.964,483
441,2006-05,Sales,310,466.9,479,0.864,0.85,860
441,2006-06,Sales,300,449.7,456,0.752,0.854,565
441,2006-07,Sales,310,606.8,775,0.911,0.907,723
441,2006-08,Sales,310,418.3,616,0.55,0.881,829
441,2006-09,Sales,300,548.7,607,0.814,0.888,838
441,2006-10,Sales,310,333.2,354,0.742,0.943,216
441,2006-11,Sales,300,565.0,551,0.908,0.902,561
441,2006-12,Sales,310,409.8,646,0.824,0.906,519
441,2007-01,Sales,310,560.5,736,0.791,0.821,806
441,2007-02,Sales,280,375.8,171,0.765,0.771,718
441,2007-03,Sales,310,576.9,520,0.808,0.831,549
441,2007-04,Sales,300,319.0,589,0.82,0.933,1060
441,2007-05,Sales,310,350.2,427,0.803,1.0,454
441,2007-06,Sales,300,531.8,393,0.621,0.923,517
441,2007-07,Sales,310,573.0,390,0.758,0.922,907
441,2007-08,Sales,310,336.3,797,0.653,0.945,1256
441,2007-09,Sales,300,433.4,257,0.828,0.962,1039
441,2007-10,Sales,310,336.6,566,0.749,0.959,523
441,2007-11,Sales,300,362.6,691,0.681,0.928,854
441,2007-12,Sales,310,378.9,92,0.826,0.836,699
441,2008-01,Sales,310,555.5,592,0.762,0.865,563
441,2008-02,Sales,290,572.3,860,0.877,0.994,711
441,2008-03,Sales,310,393.8,443,0.697,0.992,380
441,2008-04,Sales,300,425.6,820,0.632,0.908,914
441,2008-05,Sales,310,421.5,609,0.772,0.977,1384
441,2008-06,Sales,300,330.9,405,0.844,0.939,257
441,2008-07,Sales,310,402.2,668,0.694,0.918,803
441,2008-08,Sales,310,331.1,978,0.821,0.94,588
441,2008-09,Sales,300,393.3,485,0.885,0.911,741
441,2008-10,Sales,310,338.2,435,0.876,0.898,377
441,2008-11,Sales,300,520.7,489,0.845,0.969,690
441,2008-12,Sales,310,536.9,770,0.837,0.894,562
441,2009-01,Sales,310,344.2,858,0.721,0.877,442
441,2009-02,Sales,280,550.6,682,0.821,0.877,354
441,2009-03,Sales,310,466.1,24,0.817,0.919,1047
441,2009-04,Sales,300,360.6,724,0.796,0.857,546
441,2009-05,Sales,310,383.2,571,0.841,0.9,609
441,2009-06,Sales,300,524.4,654,0.864,0.891,1001
441,2009-07,Sales,310,426.3,740,0.911,0.937,547
441,2009-08,Sales,310,608.7,285,0.788,0.804,450
441,2009-09,Sales,300,457.4,626,0.801,0.883,950
441,2009-10,Sales,310,454.8,237,0.91,0.911,678
441,2009-11,Sales,300,355.9,642,0.782,0.87,417
441,2009-12,Sales,310,408.3,588,0.904,0.981,721
441,2010-01,Sales,310,401.4,838,0.806,0.869,481
441,2010-02,Sales,280,311.0,58,0.797,0.866,430
441,2010-03,Sales,310,470.7,562,0.842,0.928,795
441,2010-04,Sales,300,553.5,877,0.832,0.877,820
441,2010-05,Sales,310,482.1,599,0.854,0.842,814
441,2010-06,Sales,300,364.3,572,0.784,0.942,660
441,2010-07,Sales,310,365.9,834,0.843,0.899,750
441,2010-08,Sales,310,344.2,661,0.845,0.947,649
441,2010-09,Sales,300,325.1,620,0.738,0.789,818
441,2010-10,Sales,310,316.7,971,0.695,0.846,691
441,2010-11,Sales,300,581.3,468,0.853,0.821,578
441,2010-12,Sales,310,569.6,517,0.921,0.85,992
441,2011-01,Sales,310,314.4,365,0.808,0.939,953
441,2011-02,Sales,280,498.1,245,0.694,0.961,559
441,2011-03,Sales,310,426.6,611,0.789,0.956,812
441,2011-04,Sales,300,373.8,750,0.733,0.928,1262
441,2011-05,Sales,310,539.9,780,0.793,0.957,579
441,2011-06,Sales,300,593.0,479,0.748,0.954,695
441,2011-07,Sales,310,326.2,255,0.69,0.962,427
441,2011-08,Sales,310,544.8,449,0.737,0.906,750
441,2011-09,Sales,300,471.9,682,0.924,0.954,643
441,2011-10,Sales,310,513.4,446,0.716,0.907,311
441,2011-11,Sales,300,527.5,246,0.752,0.884,436
441,2011-12,Sales,310,410.8,854,0.927,0.874,561
441,2012-01,Sales,310,520.7,333,0.741,0.928,757
441,2012-02,Sales,290,469.3,574,0.89,0.897,924
441,2012-03,Sales,310,327.8,815,0.794,0.913,567
441,2012-04,Sales,300,467.2,626,0.8,0.877,1275
441,2012-05,Sales,310,559.0,524,0.893,0.94,975
441,2012-06,Sales,300,453.0,572,0.79,0.788,961
441,2012-07,Sales,310,613.0,688,0.739,0.888,314
441,2012-08,Sales,310,458.1,578,0.749,0.927,472
441,2012-09,Sales,300,422.9,410,0.719,0.918,696
441,2012-10,Sales,310,492.2,474,0.884,0.89,815
441,2012-11,Sales,300,300.4,514,0.861,0.929,843
441,2012-12,Sales,310,395.9,664,0.836,0.979,866
441,2013-01,Sales,310,595.0,839,0.763,0.876,702
441,2013-02,Sales,280,449.7,615,0.78,0.805,711
441,2013-03,Sales,310,430.6,109,0.705,0.923,660
441,2013-04,Sales,300,514.7,297,0.622,0.852,536
441,2013-05,Sales,310,441.8,947,0.862,0.942,500
441,2013-06,Sales,300,398.7,730,0.759,0.883,1138
441,2013-07,Sales,310,358.2,501,0.886,0.889,405
441,2013-08,Sales,310,397.1,613,0.689,0.898,452
441,2013-09,Sales,300,489.6,57,0.771,0.875,668
441,2013-10,Sales,310,419.4,475,0.933,0.9,995
441,2013-11,Sales,300,431.5,741,0.799,0.866,90
441,2013-12,Sales,310,415.4,702,0.775,0.906,1126
441,2014-01,Sales,310,616.9,716,0.902,0.928,499
441,2014-02,Sales,280,444.3,410,0.723,0.745,910
441,2014-03,Sales,310,545.1,567,0.789,0.859,884
441,2014-04,Sales,300,402.5,541,0.799,0.959,1170
441,2014-05,Sales,310,478.3,632,0.855,0.984,656
441,2014-06,Sales,300,444.5,789,0.757,0.853,730
441,2014-07,Sales,310,456.1,259,0.681,0.861,696
441,2014-08,Sales,310,363.8,413,0.899,0.837,846
441,2014-09,Sales,300,404.9,346,0.849,1.0,624
441,2014-10,Sales,310,519.8,581,0.935,0.883,857
441,2014-11,Sales,300,319.2,381,0.822,0.884,513
441,2014-12,Sales,310,509.8,680,0.834,0.88,914
442,2005-01,HR,310,484.8,489,0.843,0.911,0
442,2005-02,HR,280,319.4,267,0.847,0.878,644
442,2005-03,HR,310,540.2,206,0.883,0.9,478
442,2005-04,HR,300,378.2,366,0.917,0.788,960
442,2005-05,HR,310,589.1,343,0.825,0.877,491
442,2005-06,HR,300,589.3,299,0.855,0.845,266
442,2005-07,HR,310,444.4,174,0.848,0.916,596
442,2005-08,HR,310,586.1,441,0.771,0.91,445
442,2005-09,HR,300,415.8,311,0.873,0.964,737
442,2005-10,HR,310,466.6,282,0.858,0.966,922
442,2005-11,HR,300,547.8,35,0.757,0.912,516
442,2005-12,HR,310,466.1,291,0.834,0.903,463
442,2006-01,HR,310,404.5,639,0.873,0.979,943
442,2006-02,HR,280,503.9,491,0.966,0.93,328
442,2006-03,HR,310,328.0,414,0.944,0.919,689
442,2006-04,HR,300,566.2,266,0.79,0.864,812
442,2006-05,HR,310,464.8,230,0.831,0.851,763
442,2006-06,HR,300,523.6,416,0.792,0.951,622
442,2006-07,HR,310,381.1,309,0.928,0.882,511
442,2006-08,HR,310,546.4,340,0.781,0.98,180
442,2006-09,HR,300,589.0,166,0.798,0.905,1027
442,2006-10,HR,310,384.3,219,0.745,0.875,182
442,2006-11,HR,300,544.8,309,0.953,0.946,221
442,2006-12,HR,310,395.0,165,0.862,0.821,699
442,2007-01,HR,310,600.1,95,0.78,0.903,358
442,2007-02,HR,280,292.4,363,0.878,0.946,576
442,2007-03,HR,310,368.3,173,0.855,0.904,913
442,2007-04,HR,300,408.0,532,0.797,0.848,742
442,2007-05,HR,310,348.5,359,0.94,0.906,733
442,2007-06,HR,300,461.1,289,0.784,1.0,716
442,2007-07,HR,310,548.1,414,0.939,0.906,644
442,2007-08,HR,310,347.2,372,0.755,0.931,489
442,2007-09,HR,300,416.2,359,0.807,0.875,523
442,2007-10,HR,310,500.1,191,0.788,0.815,471
442,2007-11,HR,300,429.8,253,0.87,0.872,897
442,2007-12,HR,310,524.3,0,0.802,0.94,627
442,2008-01,HR,310,474.9,378,0.841,0.84,561
442,2008-02,HR,290,570.7,92,0.867,0.88,757
442,2008-03,HR,310,504.7,138,0.874,0.878,182
442,2008-04,HR,300,380.9,40,0.848,0.925,1088
442,2008-05,HR,310,541.6,308,0.815,0.995,882
442,2008-06,HR,300,578.7,32,0.914,0.861,459
442,2008-07,HR,310,384.4,93,0.873,0.869,603
442,2008-08,HR,310,540.3,0,0.908,0.936,633
442,2008-09,HR,300,430.5,424,0.906,0.818,383
442,2008-10,HR,310,588.6,317,0.921,0.835,723
442,2008-11,HR,300,530.0,159,0.814,0.899,325
442,2008-12,HR,310,607.5,249,0.919,0.966,869
442,2009-01,HR,310,467.9,193,0.87,0.877,643
442,2009-02,HR,280,415.4,233,0.818,0.927,455
442,2009-03,HR,310,504.8,409,0.867,0.949,1140
442,2009-04,HR,300,301.1,342,0.865,0.907,673
442,2009-05,HR,310,535.6,322,0.793,0.864,571
442,2009-06,HR,300,326.3,113,0.83,0.854,629
442,2009-07,HR,310,333.7,81,0.804,0.893,390
442,2009-08,HR,310,396.8,277,0.973,0.837,787
442,2009-09,HR,300,383.8,242,0.809,0.915,551
442,2009-10,HR,310,520.6,521,0.806,0.873,376
442,2009-11,HR,300,395.0,137,0.819,0.871,703
442,2009-12,HR,310,537.0,187,0.883,0.982,638
442,2010-01,HR,310,399.1,384,0.853,0.899,406
442,2010-02,HR,280,441.8,137,0.882,0.875,520
442,2010-03,HR,310,490.4,282,0.888,0.884,576
442,2010-04,HR,300,461.9,372,0.835,0.956,688
442,2010-05,HR,310,473.0,434,0.836,0.832,993
442,2010-06,HR,300,332.8,171,0.843,0.9,603
442,2010-07,HR,310,509.4,172,0.8,0.883,710
442,2010-08,HR,310,383.1,479,0.847,0.805,664
442,2010-09,HR,300,523.4,256,0.773,0.872,484
442,2010-10,HR,310,471.8,0,0.896,0.891,805
442,2010-11,HR,300,594.9,101,0.831,0.865,468
442,2010-12,HR,310,615.7,89,0.938,0.949,889
442,2011-01,HR,310,584.8,92,0.805,0.913,521
442,2011-02,HR,280,519.1,113,0.852,0.881,601
442,2011-03,HR,310,509.2,253,0.863,0.979,187
442,2011-04,HR,300,573.3,286,0.871,0.99,369
442,2011-05,HR,310,470.7,484,0.827,0.983,0
442,2011-06,HR,300,305.9,196,0.787,0.97,440
442,2011-07,HR,310,542.4,437,0.811,0.888,932
442,2011-08,HR,310,569.4,172,0.797,0.912,678
442,2011-09,HR,300,533.1,587,0.835,0.927,1080
442,2011-10,HR,310,557.2,261,0.916,0.813,615
442,2011-11,HR,300,533.2,546,0.794,0.873,488
442,2011-12,HR,310,554.4,466,0.886,0.932,538
442,2012-01,HR,310,545.5,238,0.9,0.952,938
442,2012-02,HR,290,451.3,247,0.865,0.833,455
442,2012-03,HR,310,611.1,505,0.871,0.953,668
442,2012-04,HR,300,435.3,285,0.787,0.871,718
442,2012-05,HR,310,565.5,76,0.869,0.898,382
442,2012-06,HR,300,321.1,123,0.901,0.906,259
442,2012-07,HR,310,345.6,209,0.853,1.0,835
442,2012-08,HR,310,318.0,247,0.842,0.895,263
442,2012-09,HR,300,535.0,169,0.848,0.787,521
442,2012-10,HR,310,379.3,0,0.854,0.897,557
442,2012-11,HR,300,579.9,156,0.877,0.857,404
442,2012-12,HR,310,396.8,352,0.864,0.9,934
442,2013-01,HR,310,490.9,378,0.734,0.937,900
442,2013-02,HR,280,453.3,321,0.886,0.891,438
442,2013-03,HR,310,468.5,93,0.812,0.893,667
442,2013-04,HR,300,337.5,148,0.861,0.953,697
442,2013-05,HR,310,319.7,231,0.789,0.896,386
442,2013-06,HR,300,506.5,222,0.79,0.86,538
442,2013-07,HR,310,606.8,148,0.857,0.888,246
442,2013-08,HR,310,501.8,562,0.952,0.903,718
442,2013-09,HR,300,480.9,243,0.844,0.899,713
442,2013-10,HR,310,580.8,353,0.915,0.937,1216
442,2013-11,HR,300,423.3,397,0.902,0.833,643
442,2013-12,HR,310,581.8,157,0.792,0.908,362
442,2014-01,HR,310,426.2,384,0.856,0.887,549
442,2014-02,HR,280,424.5,256,0.811,0.909,498
442,2014-03,HR,310,441.7,283,0.841,0.868,1032
442,2014-04,HR,300,437.5,390,0.874,0.904,436
442,2014-05,HR,310,579.1,94,0.977,0.909,799
442,2014-06,HR,300,593.5,334,0.907,0.992,813
442,2014-07,HR,310,339.6,410,0.933,0.924,759
442,2014-08,HR,310,454.5,585,0.929,0.957,664
442,2014-09,HR,300,316.7,152,0.797,0.929,196
442,2014-10,HR,310,444.6,432,0.794,0.898,859
442,2014-11,HR,300,544.8,7,0.803,0.945,563
442,2014-12,HR,310,496.9,431,0.903,0.944,96
443,2005-01,IT,310,485.7,376,0.826,0.893,429
443,2005-02,IT,280,534.1,362,0.819,0.917,580
443,2005-03,IT,310,538.6,615,0.762,0.866,604
443,2005-04,IT,300,311.0,280,0.9,0.899,330
443,2005-05,IT,310,343.3,271,0.822,0.889,642
443,2005-06,IT,300,532.5,333,0.886,0.899,746
443,2005-07,IT,310,390.8,479,0.792,1.0,536
443,2005-08,IT,310,525.0,166,0.926,0.883,47
443,2005-09,IT,300,497.9,590,0.808,0.916,452
443,2005-10,IT,310,598.1,436,0.903,0.95,488
443,2005-11,IT,300,440.1,215,0.869,0.908,648
443,2005-12,IT,310,365.4,234,0.88,0.971,405
443,2006-01,IT,310,363.0,413,0.88,0.889,470
443,2006-02,IT,280,310.3,405,0.766,0.818,584
443,2006-03,IT,310,360.1,328,0.851,0.953,234
443,2006-04,IT,300,486.9,336,0.728,0.904,714
443,2006-05,IT,310,600.3,146,0.817,0.845,750
443,2006-06,IT,300,483.9,419,0.832,0.853,740
443,2006-07,IT,310,495.6,302,0.83,0.836,491
443,2006-08,IT,310,442.9,413,0.765,0.838,473
443,2006-09,IT,300,575.6,392,0.763,0.92,463
443,2006-10,IT,310,366.2,459,0.805,0.967,1008
443,2006-11,IT,300,566.5,295,0.949,0.931,98
443,2006-12,IT,310,367.2,109,0.829,0.819,784
443,2007-01,IT,310,314.6,116,0.744,0.937,329
443,2007-02,IT,280,344.0,280,0.851,0.885,474
443,2007-03,IT,310,499.4,107,0.827,0.85,458
443,2007-04,IT,300,569.5,267,0.802,0.957,219
443,2007-05,IT,310,328.3,315,0.884,0.937,340
443,2007-06,IT,300,319.1,357,0.844,0.846,317
443,2007-07,IT,310,415.5,349,0.866,0.868,700
443,2007-08,IT,310,310.3,375,0.796,0.86,623
443,2007-09,IT,300,321.6,502,0.783,0.789,732
443,2007-10,IT,310,424.4,378,1.0,0.89,305
443,2007-11,IT,300,484.3,191,0.821,0.869,498
443,2007-12,IT,310,320.8,474,0.793,0.917,571
443,2008-01,IT,310,578.4,333,0.849,0.798,899
443,2008-02,IT,290,564.8,318,0.834,0.786,380
443,2008-03,IT,310,391.6,398,0.835,0.896,661
443,2008-04,IT,300,565.1,292,0.86,0.873,564
443,2008-05,IT,310,569.3,168,0.797,0.938,731
443,2008-06,IT,300,481.7,126,0.882,0.874,733
443,2008-07,IT,310,349.9,184,0.792,0.884,549
443,2008-08,IT,310,393.4,264,0.702,0.924,721
443,2008-09,IT,300,371.9,497,0.942,0.858,614
443,2008-10,IT,310,376.9,114,0.961,0.874,644
443,2008-11,IT,300,557.4,0,0.937,0.837,466
443,2008-12,IT,310,542.4,375,0.852,0.9,729
443,2009-01,IT,310,522.5,243,0.793,0.92,687
443,2009-02,IT,280,502.9,244,0.817,0.967,247
443,2009-03,IT,310,520.3,362,0.796,0.96,1060
443,2009-04,IT,300,437.6,26,0.783,0.932,1131
443,2009-05,IT,310,533.7,279,0.835,0.958,431
443,2009-06,IT,300,471.8,363,0.825,0.875,789
443,2009-07,IT,310,416.5,307,0.926,0.928,375
443,2009-08,IT,310,491.6,430,0.798,0.853,437
443,2009-09,IT,300,307.2,131,0.807,0.979,157
443,2009-10,IT,310,354.0,0,0.794,0.848,1120
443,2009-11,IT,300,518.2,316,0.749,0.953,716
443,2009-12,IT,310,531.5,600,0.77,0.922,0
443,2010-01,IT,310,543.0,297,0.936,0.957,587
443,2010-02,IT,280,375.3,417,0.852,0.931,801
443,2010-03,IT,310,435.2,505,0.883,0.815,1107
443,2010-04,IT,300,342.9,175,0.798,0.91,1004
443,2010-05,IT,310,557.5,237,0.816,0.9,464
443,2010-06,IT,300,401.1,429,0.891,0.964,426
443,2010-07,IT,310,438.3,381,0.789,0.842,743
443,2010-08,IT,310,471.8,552,0.796,0.868,346
443,2010-09,IT,300,575.1,161,0.943,0.908,101
443,2010-10,IT,310,598.0,222,0.835,0.836,893
443,2010-11,IT,300,492.6,435,0.888,0.764,622
443,2010-12,IT,310,611.4,76,0.818,0.842,522
443,2011-01,IT,310,503.0,286,0.898,0.916,125
443,2011-02,IT,280,456.9,344,0.893,0.941,598
443,2011-03,IT,310,542.5,146,0.817,0.914,807
443,2011-04,IT,300,357.0,290,0.81,0.748,1079
443,2011-05,IT,310,510.1,519,0.862,0.92,395
443,2011-06,IT,300,513.5,130,0.769,0.839,530
443,2011-07,IT,310,610.9,593,0.919,0.948,601
443,2011-08,IT,310,367.5,258,0.786,0.892,781
443,2011-09,IT,300,489.4,249,0.751,0.954,422
443,2011-10,IT,310,609.1,256,0.888,0.947,396
443,2011-11,IT,300,514.6,481,0.923,0.911,840
443,2011-12,IT,310,427.6,442,0.834,0.967,291
443,2012-01,IT,310,605.9,314,0.877,0.918,489
443,2012-02,IT,290,301.4,460,0.788,0.962,586
443,2012-03,IT,310,422.1,257,0.837,0.899,458
443,2012-04,IT,300,596.5,213,0.827,0.977,270
443,2012-05,IT,310,353.2,89,0.789,0.946,745
443,2012-06,IT,300,355.0,64,0.808,0.8,545
443,2012-07,IT,310,527.0,402,0.848,0.911,646
443,2012-08,IT,310,592.6,137,0.797,0.892,1016
443,2012-09,IT,300,481.1,109,0.793,0.855,681
443,2012-10,IT,310,347.8,466,0.877,0.905,847
443,2012-11,IT,300,484.1,120,0.883,0.883,489
443,2012-12,IT,310,596.7,453,0.882,0.966,599
443,2013-01,IT,310,380.8,181,0.833,0.966,309
443,2013-02,IT,280,507.0,487,0.854,0.896,726
443,2013-03,IT,310,567.5,507,0.786,0.855,237
443,2013-04,IT,300,563.8,267,0.885,0.912,714
443,2013-05,IT,310,588.1,531,0.962,0.92,760
443,2013-06,IT,300,584.3,62,0.876,0.924,372
443,2013-07,IT,310,588.6,487,0.84,0.933,752
443,2013-08,IT,310,472.3,392,0.769,0.881,768
443,2013-09,IT,300,362.2,382,0.896,0.972,620
443,2013-10,IT,310,607.2,331,0.834,0.898,475
443,2013-11,IT,300,424.2,121,0.854,0.889,554
443,2013-12,IT,310,482.7,501,0.848,0.867,646
443,2014-01,IT,310,333.2,118,0.847,0.897,596
443,2014-02,IT,280,302.4,485,0.756,0.904,350
443,2014-03,IT,310,424.3,173,0.766,0.914,531
443,2014-04,IT,300,496.9,254,0.891,0.905,524
443,2014-05,IT,310,357.4,243,0.755,0.874,818
443,2014-06,IT,300,530.8,521,0.826,0.925,652
443,2014-07,IT,310,585.8,103,0.894,0.874,859
443,2014-08,IT,310,348.2,588,0.811,0.984,297
443,2014-09,IT,300,335.2,193,0.883,0.957,1109
443,2014-10,IT,310,553.9,158,0.828,0.856,194
443,2014-11,IT,300,313.8,114,0.746,0.919,833
443,2014-12,IT,310,463.5,236,0.813,0.874,741
444,2005-01,Finance,310,514.5,492,0.813,0.956,928
444,2005-02,Finance,280,497.4,311,0.865,0.941,689
444,2005-03,Finance,310,351.8,209,0.807,0.933,0
444,2005-04,Finance,300,529.1,277,0.947,0.857,546
444,2005-05,Finance,310,560.2,380,0.826,0.825,1126
444,2005-06,Finance,300,453.4,486,0.962,0.941,750
444,2005-07,Finance,310,584.3,64,0.877,0.956,399
444,2005-08,Finance,310,604.4,219,0.984,0.948,719
444,2005-09,Finance,300,455.0,316,0.904,0.795,246
444,2005-10,Finance,310,609.6,397,0.848,0.952,444
444,2005-11,Finance,300,391.8,204,0.91,0.871,532
444,2005-12,Finance,310,587.8,267,0.94,0.866,627
444,2006-01,Finance,310,589.4,233,0.855,0.902,809
444,2006-02,Finance,280,430.0,325,0.896,0.826,468
444,2006-03,Finance,310,461.8,98,0.812,1.0,426
444,2006-04,Finance,300,420.3,350,0.895,0.907,911
444,2006-05,Finance,310,506.4,288,0.832,0.887,953
444,2006-06,Finance,300,449.5,440,0.85,0.889,790
444,2006-07,Finance,310,391.6,412,0.907,1.0,318
444,2006-08,Finance,310,388.4,142,0.931,0.906,341
444,2006-09,Finance,300,506.5,129,0.826,0.906,620
444,2006-10,Finance,310,374.2,224,0.87,0.926,569
444,2006-11,Finance,300,348.8,308,0.94,0.96,458
444,2006-12,Finance,310,418.9,21,0.856,0.922,1008
444,2007-01,Finance,310,350.0,169,0.915,0.835,348
444,2007-02,Finance,280,459.3,278,0.87,0.884,739
444,2007-03,Finance,310,610.1,433,0.871,0.957,334
444,2007-04,Finance,300,306.8,103,0.873,1.0,466
444,2007-05,Finance,310,361.5,256,0.876,0.98,474
444,2007-06,Finance,300,505.8,369,0.856,0.961,573
444,2007-07,Finance,310,448.5,6,0.829,0.999,803
444,2007-08,Finance,310,331.4,187,0.947,0.906,569
444,2007-09,Finance,300,426.4,195,0.898,0.891,445
444,2007-10,Finance,310,481.0,381,0.849,0.892,486
444,2007-11,Finance,300,441.2,301,0.785,0.908,381
444,2007-12,Finance,310,531.3,262,0.829,0.926,407
444,2008-01,Finance,310,449.9,180,0.904,0.944,578
444,2008-02,Finance,290,518.8,441,0.86,0.856,285
444,2008-03,Finance,310,515.5,116,0.866,0.906,745
444,2008-04,Finance,300,402.0,20,0.815,0.799,585
444,2008-05,Finance,310,359.1,310,0.841,0.957,709
444,2008-06,Finance,300,317.6,134,0.83,0.825,332
444,2008-07,Finance,310,342.5,66,0.859,0.906,656
444,2008-08,Finance,310,557.2,67,0.849,0.897,328
444,2008-09,Finance,300,475.0,326,0.848,0.991,362
444,2008-10,Finance,310,587.6,0,0.939,0.903,273
444,2008-11,Finance,300,531.6,427,0.738,0.912,857
444,2008-12,Finance,310,338.4,385,0.916,1.0,400
444,2009-01,Finance,310,472.6,0,0.839,0.923,493
444,2009-02,Finance,280,433.8,258,0.838,0.921,321
